ProductID,UserID,UserName,Rating,RatingCount
B097R3XH9R,"AHUG6D2J2WHZ6AU62RNYKNEOZECQ,AHZGY66J5FAIJFO6MDNGIIOF5YGA,AEDJTEMKFFN3UT7NI6Y2E4UKCJWQ,AE73MTFALRYHY4XMK66FIAZBOMGQ,AGMIJDZBYEDBG3KSC4CROY6AU4NA,AGXUEOA6W6AVCPVYOUKJ7BDKV5BQ,AFBZOJLKGDQJHZVHU4NLJBD33PSA,AHAXRJE6A47L2U7ES3NCCMRWUZKQ","Ram Avtar,Ishani Roy,Sunil,nikhil joshi,Shamsher shaikh,Azraa,azad,Amazon Customer",4.1,3233
B08TM71L54,"AHS2AIH74SEVYE3K6Y44ZV7EASTQ,AEPRLZ5V7YTPDBKOWW4P33N6V7DQ,AGDJOZACINESSIVU4TICK2Y4BV4A,AG2OT56YJBO6ZE5TZMWJ6GRXZ2QQ,AHP6NED3QSRRORVGG4CIP5OWRJBQ,AEPGR5GLFQRW7GDYB26SWHN65ILA,AHZAHAH55JLBTMSUY3Z6R2ASMCDQ,AHCGXTWL243VQI4B7YZ4E7VO6M3A","SANDEEP BANNAJJI,Preeti Bansal,SureshKumar Pudi,Amazon Customer,Nikhil Mistry,Rawish Kumar,Amazon Customer,jibin",4,1282
B0BPBXNQQT,"AH7ZFZAWQV5VTWQHLXZYDGFDNJGQ,AHFM667GXYFTR3AUJA3PYCTQNTRQ,AHMVXMVFXD52BW23VR6LGK6ZVYLQ,AFY4TSX2F5VE4VZOVGHWODY6YMXQ,AGE4VV5XHVOEH4P5GC4F6QP5WRQQ,AE65JZULZYSAXTA2EGDZEM6PBYPA,AHNDS2S3ENCHSKCCU22SVWH5UZKA,AG5BPTCQ4ZU6JWWKH2KBGNLSLKCA","Rajiv Ranjan Singh,Eswar Babu,Gaurav Choudhary,Vinay kumar,Placeholder,imti,Satyanarain,Sanjay",4.3,70
B00W56GLOQ,"AF6LIODHEVBNHSICH65AHW3Q5K6Q,AHHZ7QIHLGGULJCNSO6UZWGGA62Q,AHSCIEU3X72XOBAMBBZTYIEWEFSQ,AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,AGAW2EDB3HCVCKBR6DVI33KGYI3Q,AGZPN7K6DUABDZNR6UPOWFJ2ISYQ,AHTKACMLCVKP56U5L6GITRGPXIIQ,AF5IOS4YT454ICNOPYIIRH4HAHMA","Abhilash Sengupta,Shweta Sharma,Jennifer John,Saigal84,shabnam,Priyabrata Praharaj,kamalhallan,Gulab Sanjeev Kumar",4,26164
B0883KDSXC,"AGHGGSIQM4RM22XLL7RSBII7HZIA,AHAYFRVMROHBYUMKXLYDCXNAJMRQ,AEMICKNJILKDILX34NH2M3J46IAQ,AGKZ3KXXYD3OEYXWWSVFJRGLFCEQ,AHCJ77IDXMNIETFDYNI3WZLPUMXQ,AGYA2I3AYUSIYU7GXXETOJPVD4PQ,AHGLGITLEVUVGIAD5XHM6GBKJTBQ,AGCFMKKXPUUHYMVVG5B6YDBV45TQ","Aravind,Akshay,Bhola,Shaik Ashif,yudhishtar sharma,Chintan Shah,Chandu,Harjinder Kumar",3.9,16166
B078V8R9BS,"AH2MRKVSHAWAMAXALBY6VSDCFMSA,AFF7763EFPZ7EQUC3YCFQBN6X74A,AFZHYSJFYNPWZKOWVJNTDMHHMZSA,AFSLL3D6IF2ZF2ULTI3AXEJ5RKBQ,AEO5USQ7LAEFEDAVXGMA4B27F5YQ,AH5IM4HOV6RIWNRDUNGIHY3JLV2A,AHH2OWXJPPMWL5Z7X6WUFN7RDTMA,AGYBSVPUK7GIFYY6JLCESDYEM4FA","ll,Vishal,Sheeba jayaraj,Anil,Amazon Customer,Ajeet,Sachin P S,Aarshay",4.2,35693
B08GSQXLJ2,"AGNRGEU74CPJRWEMJZHU67GWHETQ,AEPDYIUTV6ZZGRHTBTUA5SDV72PQ,AFYFUEC7XN6L5GP6AGS57WS3GTQA,AGR5UFKJIRRJ65QH7LAQ3OVUM56A,AEGFVXFBHCAZ4DHUJ2KSAP2RMMYQ,AHU4XIM4RTCDG4VBDMBY5G4CHA6A,AFHL3O7WGXMUCMEX3NRC7SLK2TIA,AHTUPS7WO6UOK73VTZHV6LBBAF7Q","Ocean,JD,SHIVAM SINGH,Kunal b.,Amazon Customer,Vivek Raj,Ishan s.,Tanoj",4.1,14391
B01M5B0TPW,"AGXV3SLRVNDIMF34OAZ3FYMCV7DQ,AHCJWI5KSDFQ6AGUKQDLZD7N2KGA,AHIY6OJMTRL7DOBFBAIJSJ5NQU7Q,AELCD2X4OYQWZDW24WP73RIX3CMQ,AGC7TKRMPSSFNK3OYGLFFOIHTTMQ,AEVXGIZBVYUMJBALJWOCBUI525MQ,AGMMRB4KCBUH7UG6WDXTJH4TTVBA,AFAUAE5SWPAMT4HP5SG7TPGXPJNQ","hufriya kavarana,Manjula,Jood G.M. Jerry,Dhrunesh P.,sahil verma,Minni Shikha,Rohit Kumar Rawat,Anushree Tapadar",4.4,7946
B082KVTRW8,"AHI2TJYEOS5WZ2OAP2BRD5PPXNCQ,AFMYS642XYLUBTRFG3M5W474FBPQ,AFIO2L3EQ43TI3JBLPVTOWZRSKWA,AHHXKLOSVKPZHXOWB4PLM7R6ZYIA,AFRDQYFHWWRO4YINJENRFBYPJFZA,AEZRHWLY6RHJXAXMNX3JRNQTYDRA,AFOLEZNNCN3OUSHBBIVMIVW2G4JA,AEBGGTLXDNNFGOIHCQYCGF2AOL3A","Madhuri Khanolkar,Chandan,Viveka Nand Verma,Praveen kumar,Jeetu kumar,Istkar Ali,Shubham,Shashi",4,1765
B08CFJBZRK,"AHS4CWP5EVS55YZCJPTJGOYTU3HA,AGHPR6EQTULPZKUROAS4OPAIUOCA,AFKFATTS6WN5ILCVN6CMRLYR7ADA,AFZRJWGYUFNULZQLL27PLZYMTYFA,AELE7DJLGDUM3LAQRBESEJDYTKGA,AGX65SCI23EJZDXFUWB2TMZSWM5Q,AFIJ3YWPZ7XB2PZOM2VOCHGKZ6YQ,AG4P3FAK356UYE52PQV6CJD2YHMQ","Amazon Customer,Priyanka Shaw,manish agrahari,RAMKISAN,Mahammad Mostafa Madani,akash Gupta,Nikhil,surendra Kumar",3.8,14062
B07H3WDC4X,"AF2OOHAIFJV65X44LFLRPUNYNXJA,AEL7OJOT5HFIZJT6RTL22ZZAUGYQ,AF43XH2JF4FSNTEDGKDV45XU3YKA,AHCQQW6WJP6K3IUVKIIXHIUVHMEQ,AG4RZWPPUDNODTIYYVLFSFHEKF4A,AGETIFKS5QE6BZCQPL5IFZ55INOQ,AHJVGRPUU4HSNRCPSCNXR6H6QHSQ,AFOUP7R7AZ6BWMGBDPE7ICSN6R4A","Atharva kambale,Ashitosh,thegoofyblock,rajan,tej@,Venkat Sai,Rubina,Mahesh",4,15646
B09ZTZ9N3Q,"AFWHK4LKZHJJVZKD23JDBSMYCTWA,AG4YW4O2PIYELIEF7RIWWELPR2IQ,AG7KEHOTRQWYCFBB3YOYWNEEKOWA,AG4VHCBBGV55FALKIZXY7Y66G2QA,AFIVHFGYMXUH432ZHISVITBGO36A,AE2QCA6OGX2KOV5CKDSU2S35R4LQ,AHS4K4PMVZYWPO23PM2ZLSJBQOBA,AHDZQ4ZYL7CHT6BLJE6QRKZ4ANIQ","Kulsoom Hussain,Hanamant Waddar,Raju Pandey,Akash sachan,Mohamed Jarjees Ali,Radheshyam Tripathy,Satheesh,Kunal govindbhai dhedhi",3.1,111
B083P71WKK,"AGX7Q447BYAOPUPJVHUBUYDFSEGA,AHVLQMNM6YIXWPWKQ4N4BZCH44ZQ,AHABRYJJZ7XBTKLPL3QJVDI5JYSQ,AE7FBRGFEJAIKNXKMR47DB6P7TEQ,AG223GHNBRH433Q3MXBZ4GEXJH3A,AESDIR7ZAVXUIFSH4C33SKBN2FFA,AGY53IR3MDK7TCQ5DULDJEGUB56A,AFFN7AMQW7KD2KL7BSYMSV3IIUBA","SELVA velayutham,Mohamed Khalidh,Ayush,Hemal.S,Chaitanya Kumar,Sunny,Ravi Teja,Amazon Customer",4.3,9695
B097R4D42G,"AFK6D62HRZSHP5W3DE5QGYUYJQEA,AHRFERCLTLB3ZDZ7HP7ZK7C47NRQ,AFBEN3XNJW575CUUZZVH57LJNXKA,AFUGJHXELHJPICD2XOZKM5LYI2PQ,AFUWAPZHIONWGZH6JSHBSMRX7B5Q,AHV5QA3S6VRKZVGXSXDQJUS4VMIQ,AEC7I37QEPNKZBAK62I4W32FSVBA,AGYE2FH2QXPNLL3DEMCGVQ3HCLDA","alok tripathi,Aakash,Pankaj,Debjyoti Singha Roy,Vineet singh,Anilkumar J,Nimeshchandra S. Patel,Meiyarasan",4.2,1772
B07MKMFKPG,"AHSLOMUBZXIC52OGKOTLUNTGWYTQ,AHQSHRRCDGZFLTMJRFNWVI67OEHQ,AEQKGESRWR6SUQP5ULBIYJ65HSFA,AHSMUIBMREHNFF6KSRY4CFC255AQ,AFGM4HXDHOITFTWT3H4ILBD46Y3Q,AEKRUOFGND5373O77W4ZRW5H4ROQ,AFLR42HKKN7F2O7BC7GAZJLODZEA,AGOEYCHBYOAN53ZBHUMCS5GUSVTQ","ZenGirl,Athulya,Shrinivas C.,Sinduja,Bibek Narayan Mantry,Puneet Khanna,Neeraj,,Amazon Customer",4.4,11499
B0949FPSFY,"AHELT4VFJYRAZDGAQPKJRJNHBTEA,AFX2BHTN5ZAZ2DXPJQBJEV7OP4HA,AGVL5OEMHGK4CGEHMHI4VGNF3LVA,AE4OFTARTQGROJSUYBZNK5N3EZHA,AEYEJ5KQ2Z6WE3OQBH6AB5DMFPSQ,AFU5GCXUVO5GKP4XFEITEMDSD7JQ,AFWKJFBWRYWJF6IGYZF7JYNXLOIQ,AH64ILF2YFTCGYWOGMFHTSD2OLJA","Prashant,Shailesh Rege,Robert,Amazon Customer,Tauheed Ahmed,Raj,ANISH,Kumar Raunak",4.1,2162
B08F47T4X5,"AEWWWALRID3B4CQQK7PMSARCRM7Q,AF2QBWT5Z74JZHE3S77CUOB27DAA,AG3KQMTPNTYVQP6G2VVMDJAVISLQ,AFL5X7LNIPQK32WX2QUOVSWPQWVQ,AGOTH5WF7GFVYSVFB74QR6DFFJGQ,AEX5CY5H35NM326XYFBKG2NKEY4Q,AGUESXLWNVQ34VUQZALEPPUM3FBA,AGUUSD7JHIPMDKKGSONBKFQ4CQ4A","Prathiba R,Aishwarya,Jeevan Raj,Madhur,Vimal thapa,Komal Mathur,Babu govindan,Amazon Customer",4.2,19621
B01M0505SJ,"AFTXFDZKRU76YNC2ZIWIBDVQUPNQ,AG5G6IU6RDTR24OHO3LSE24JCVEQ,AGLR7ABVBBQZGXQHSD3M3NW43F5A,AGUHS3IE6FV6AU5UAXASB5FFMDZA,AF67VBH4E2L4FO3UZ7DU2CEOEFHQ,AGQYXIT75Q6ETXCF6C254IQEWDJQ,AFM6Q2NEWHU6FNNQFBKTFXZ5E2JQ,AFA77KJVXMUXJYSHWGGFHAGZJ2DQ","Md amzad khan,Manisha,Rajesh Jadhav,Amazon Customer,Yash Jha,Dinesh,Rajesh Yadav,gaurav shrivastava",4.1,19998
B08D6RCM3Q,"AEOEF4FMKNN5QZZVUQDHHKWRHCGA,AEVLNWB3IQYMTNXJ56HJUV55R2WA,AFZYCBUV5DAFUWI2O74KE6BRJZ2A,AECB5EX3CJUHCFUXJLQNDKYAXO7Q,AEI5DECZOUI4HIKFFJMOOKI7EZCA,AHRLRRSDQKWWXF4P45NYCIFDQCYQ,AGS63O4GCQFZH37FU25M656C7BJQ,AHLVAR4UGQ4I54HUEYPEQSLT7LGA","Ananya,Pooja Raj Gor,Shrishti,Ashish Wakte,JOHNNY,Priyanka kaneri,sharmila cynthus,Zuffila",4.1,1051
B009P2LITG,"AHLQSFOZ3EHRPTEANJF2JUZUQOQQ,AE6GK7TE4UWNKQMMTNWZ5I4L3RZQ,AGQKNP62ZU4IIJVBGVQ4S2BHBEMQ,AEWL5IJ4W6YAUMCDNECFRYNWASCA,AEUCHG5CIMXJSL6RFYR2R7VY3IEA,AHI5OWQHLQO2GNR2KBIOFRAPK4LQ,AGGAKSKSFU6ZLBA6RL55HZDB3EVQ,AE6GVJU7FTFYSAV3VRKLJMZJ5PFQ","Sathish Kumar,Babu v.,Shankar kumar,Amazon Customer,Hrishichand P.,Amazon Customer,Ruma Das,Md. RIpan",4.1,1716
B00V9NHDI4,"AGOKX4THWIRFYRMYQ5KFQHJZFBLQ,AEQEI4TU3C6Z3PCZ4JLQKAJXS6MA,AHMOAECWT7K6WYFJYZT2YIPYLZWQ,AEROF7DJPVY436TITKPPU7BCQULA,AHUWSGUB25Z3JYNSJAYZ6AHBXRKA,AFTMTTM3BZVAQSSPNSPVEQ5GT5AA,AFETPEXYGOLZ7ICGWQK5ZYSRMZDQ,AELKXM5XQB3HW5ZIF7WZEW37BS7Q","vaneesha,Priyabrata Mallick,Parag Kane,Prabaljit Sarkar,Sindhu TN,Krishnendu,JENISH B SAVALIYA,Abhishek Patil",3.9,32931
B07WGPBXY9,"AEKVPYNV2YHIUCUH64CJDRAYRHTQ,AE47VDLEQSEVOXUCQTGZUFGIT2DQ,AE4KOR7RGVVZIAJPP5V4KYR7S4AA,AFBC5LMEZK2OZBMIPZTVSTMXE5IA,AEBEUDO7ACRBO5M32NSUUSUVEIJA,AE2AQ2I2SHITDWZ4YERKOBFU4KGA,AFFV7UV3IOBTH6NMTYK3D3IY7A7Q,AGCSFTTBWTI4IXP42UHMLZMI6HZA","Robin,Manish Kumar singh,MIR AMIR,Shobana Siva,Lekha Shivashanker,Shishir mishra,Parthiban R,kiran",3.9,17424
B00KRCBA6E,"AEYE6GBRAGTNWEYKWB7FR7N6TDXA,AFDEP5BAQJAZIRI4DYD3EDMU3QXQ,AHX4VILQLV2O4YDRNDB2CDINB3GQ,AEDYZS5DODYXST6PMDSAC3F5NOUQ,AFLLBLLQVZ3QSLIIGODVPUBNBBEQ,AH7CPPNFP5OSHCIZ5DOL7QFIJFGQ,AHXEZJCTKLG7GQLWYZAYJZUIO5MQ,AGVVBU3GUEICPISM53O6W5H4DZPQ","SURAJ VERMA,VRK,Anil Bisht,ajeet,Harsh Mehta,Arun G.,Abhishek Gupta,Rajesh K G",3.8,1889
B0B3X2BY3M,"AESS4FF6GYJRGBSKKQTONA6UA34A,AGAT4B2SOCYYE474JV7DDVOMOGGQ,AHTTSRDFCDWF3FJO3IYPBSSCEN4Q,AG3AXJDOVVUXIWQCAEX2EXEQI77A,AFTXFBWO4GE62ATLVMHKDCZNRA5A,AGIL573OE75S3SZJIUZHFWJBI35Q,AEYH6IVYMLPHU62VNOKKM2KTOIIA,AF3NRKQTW5FWJ44LYUHVL6EZ5HIQ","Vicky sahu,Abhay Patil,Sanu mahato,Shekh Mohsin,Lalthakunga,Saad,Kiran K.,shohrav",4,10324
B00F159RIK,"AE3DRCI3U5PRSINPY2TZAU6JEWBA,AEOSTNYHDXDWBNGEZYE6BPMPR7LA,AHJRAOGQG47ABVMM5ZQ7FF3XOPKA,AEWWWALRID3B4CQQK7PMSARCRM7Q,AE4UXKJGBAZWE6WR5DADPJBGVHTQ,AH73D5XHOYMI7FCB6QBV4C77OC2Q,AFQO3JM6M3SWDHFLMQIEWSUOKY7Q,AFASOASLRV4MRGUQHM2OPYFYRHPQ","Deepak Kumar,Abhishesh pandey,MD ZAHID RAZA,Prathiba R,Siddharth patel,Amit Kumar Roy,Devi,Vinod",4.2,5355
B08MV82R99,"AGIVW6YDF6G7356WR2KBPADPKE7A,AEOVPFUZZRU7EA3ZJFWKXPQZATTA,AE3VLBYZZY526XUWNWWSXEEQ2O5A,AFNHLWRPD52MSE6TUXAB5VLED7AQ,AE4FFHZAQYHRMCJA7VSTKEWFAMXQ,AEOQEKGWB2B7Q5ONJFGET3MYI6VQ,AH7GMEHVW44SQG6NRGTTTK4EQPOA,AH77KODAPXPQ7E5TR4MMODAMSJGA","Vivek Koushik,Dilavar DN,soumya,Prosenjit Dutta,Ravi shankar,Ranvir Singh,Ravinder singh,mohit yadav",4.1,3366
B09VKWGZD7,"AFQZVGSOSOJHKFQQMCEI4725QEKQ,AGGM6Z3RLFTGS5WMUPUYH6Q5PWDQ,AEZBNCSYGMQVNS743EVV5JXF47KQ,AFQ5B3Z4JDHK2YQBF2TOUPUUMLEQ,AHL77AYQII5RBC5R3VAPWGBA6GGQ,AEZGE3UVG5QEZDOBW4DDF2RXCSAQ,AEEP24AQWPKPYJZOKSCKSBMR362Q,AENZFOFJUL6NDGELEJLAFKEQC74Q","Vikas Singh,Muhamed sufyan,Amazon Customer,Ankit,Nong,shraddha shetty,Raveendran,pallavi",4.3,1017
B009P2LK80,"AHQLMUZTIPYZJ3Z5YZSFDWES7DGA,AEDNS57XE64VB4TCVC5ZOKBDE2QQ,AGTHWPE64RQMU36FU325T74CWXHA,AHRZN3F4YU2GAOAJ7JM4BR5KXXVA,AENMY5MOVKGPB2MV3YQPF24GWZZQ,AEHJQV4B4LXFWLMUQVHBC4DTAMXA,AFLAZCEMJXTBN2USCU6KZLCD5QAA,AHH2YDP3RVAZJCPRGWRZYUIUPJ6A","Samrat Singh,Raushan Kumar singh,Hassan Siddique,smita 123,Rahul Singh,Kushal,Himanshu,Hetal D.",3.7,787
B00A7PLVU6,"AG43Z7WV62ULSGSI3JHOKCZZRSLQ,AFXOKBDDHJNQRGHFWPJZA6PL3XMQ,AEDNOJVJHRNIBUYTBMFCMOLD62VA,AGE7XVUZ2FXSRI3BK5HVLRNWAY7Q,AEX3XKLTC3JM3H5X4YEBQFLNFX4A,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AH6JPKYMSSWUVSSYIRXWC3YUAYSA,AHOI4FVLH6MHWFQHKWJKAKAWTZVA","Monika kochhar,Mr.,Amazon Customer,Amazon Customer,Sukhwinder Singh Arora,Pooja jain,Aman sharma,N.Nasrullah",4.2,18462
B0B25DJ352,"AET3FR7J3R37VHFFZQHMBLV5ELOA,AEURVTR2NJUO6OMIUX7AL2Q6PYLQ,AGET73SJOAW2YXZSDMPGBCTZDPAQ,AEVJJUZQMXEWZJF2MJKNQDASDCSQ,AFDQAJVNVC5DM6SHSC2TDEAZEOTQ,AHG2TGE2J6EVY6LVRY5Z4T5QXDVA,AF3QTFMFYOCXB5AQRGCPFGYLOXEA,AF4OIHI7WHGZ2DHTOI7NJPSRD3XA","Sneha W.,M DHANAMJAYAN,JATIN,Vara prasad,Zaki,latheef,Laxmi,Sandesh kumar",4.3,629
B013B2WGT6,"AE5LEWHQDGISBMSHQ3QRHVAO5ROQ,AHFZEHT2WQTE2ZR4SJHYNJNNST3Q,AFEMOLRLTEKGCITTKW5GIJLWG5EA,AESB5HS3GAAD5WYPYR2KUIIQRKMA,AFISQSPSCQ5GMHX7TIWHTIQL25MA,AFFHXQP3EVBLE64PWCSJKA67WJBQ,AGTOHOQW6ZML3FQTOVOB3G5VOIJQ,AEHF6MHN4CV3UGP6HKGFX5YVOUIA","Aditi,Minnaz Rehman,Sourabh Karambelkar,Dhruv Taneja,AJAY JAYAKUMAR,Noorendra Singh,Amazon Customer,Siddhesh Garud",4.3,15276
B097RJ867P,"AGOCKZ76H6K5XE67QWLOFO5SZMJQ,AGOZSNP7TTSEJFOMPLXDVTRHKJ2A,AH7Q2MTOGJ3Q237AS6RWYKTQC7EQ,AEO4KYVQRGU36YK7VBJTVP4OBNDA,AHW2XMU277XTU7BJHUH2GORKYUIQ,AFANO6XV7I2E7Y2VFLQPNVVK356Q,AEQPE4IU4S5NOMQLA76RJV4FLVJQ,AHI6QKYX47HGLXVXLCHAUHBZJTNA","Balaji,Parag Parashar,N Kishore,Ritesh Babbar,Gurpreet Gill,SD,Avengers,Dr.Rajeshbabu.V.V",4.4,2981
B091V8HK8Z,"AHA3JEZZDQPHSAYB2HWK5HNPXHIA,AEC4LE3IVY4QZXX2ZBLZJSVOLOMQ,AEUP2YQAYTICDXIVB5EASRFTVCNQ,AEUCRWSKNKIQ3QJBO4ACE46VDSCQ,AGXCGSQGSXQLI2VYDZ4H77C6QCIA,AEUQPBHW5WMPYYEEPVOA3ZTI45HA,AEHQNWJEJY5XIESTNJAGD7LXQUVQ,AGYLMTMZXZPP2XBWQQFJRGJBCAMA","Raunak Kumar,Shubham oli,Paresh Ahire,Suryansh Tiwari,Kumar,Anbalagan,Preeti,santosh",3.8,2466
B071VNHMX2,"AHX5COLYUD4DO3WUMFCOQ47NPJFQ,AFZZF7APWEI5WIVALP3CW2M224VQ,AEDMCNDDE56FCVUPTKNCDFKM26NA,AFIHBS3KY7XZ2DGYYEIQ66UHBX4Q,AH7ZATBNY5PTPNUPHFBVKZGW646Q,AG6IV4AS3MF5FG3VYPZOG3ACGNLA,AEAYAWNX73JL6XLLTZIBP3WRPGXA,AG6BE54C5GMY47O4FSBWFNFTOGLA","Joydeep Bhattacharjee,Harsha,Arun,Monotosh Saha,Saurabh jain,varun sharma,Tuku Roy,M L Sharma",4.5,7949
B08MVSGXMY,"AEWNF4GPHERXGZRJC3TOQRSXCQ2A,AHDO5PN5JGBBDMPGSGB3DRKYCBWA,AGBEDXMF6BSFODJP4MWYYTSLN62Q,AHBANMLYMR32OLUTA4UWCEM4RS3A,AGO6PVXYI6OL74JB6XZNCTPLUDNQ,AF5A6W6BXOFOFEU6XLJDHGTJWWDQ,AGJGSPUQPTXAWMNQM7DVBDMOLF2Q,AHJ3MZMF6XCTMU4Q2ZRGHQIPYTVA","ARCHANA SINGH,Devendra Singh,Sanjit Guruaribam,Ram Gopal Pareek,SAROJ KUMAR,Balbirsinghpathania,SHAILAJA,Vikas singh",3.8,95
B00H0B29DI,"AHFS3ZLC4Q5YY36YMZJ4NAIVELMA,AEEFPG736MUL72UDWLRNYQWVSWCQ,AHDLA5TV4URGEURWXXNFEN2ZUBGA,AE6XO6PGI4TTR6S74S4LWSPCMI5Q,AFCXBVV2GA3CHCYDIEAUKUUUFLZQ,AEL5NJ3PJDPJUBPPWZGTBTSMQB6A,AEYFNPLTZR5IH76CUH54YVZX2QNQ,AFZQ666X2VK2RSSOOKKUH4H3HPGQ","Bala J,Devasish,PRASAD BONTHU,Mukesh Kumar Maurya,Gagan G,....,AK D.,nagaraju",3.8,1558
B01GZSQJPA,"AHKAX2IH662IVTVKNQJC356T3D6Q,AG6I6TM63SHK4H2BFN4VQREFP6TA,AGBOXTHG2BN67HMZCECCRG2PEJ3Q,AF5M4O2XSTVJINIWN7PC25HM625A,AHLAYQQK6ENDYDCMO5IZFMROZKZA,AG2SYAYMSOBCNG26IZLXO2QVFIDQ,AFM5RRUS4OSG5GUU4HJH2GLUZWYQ,AG5VYWN77PG2COOPPEMMZIOFVR3Q","TK Saha,Rajappa Thimmaiah,Ritesh kasture,J P Atre,Amazon Customer,Yash Gaikwad,Rafi,Raman",4.1,26543
B08VGFX2B6,"AFIW7SS6JYD246VDPFCNSS45PH7A,AEOI3LGG2G5YAM647D2WYTRHMPAQ,AHSKMWRIGAXR4TF5RMVJCNOIAJZQ,AFQ5YTBEEJ6L2CH67Q3TNTJDIJ7Q,AG4AFKT4PVRYWBKJMOJEKFUSU5MQ,AFPMOPGPU5NWYHAOEYSYXPI5S63A,AEK63HRZEJ3UTPW5TRT3E5PXAIQA,AHIHM65JP3HOHP2GPPDMKIAZJQCQ","niket,Priyasree,Ashwani Agarwal,utkarsh,rajani 2406,Mazrudeen,arun kumar,Amazon Customer",4.1,3688
B09GYBZPHF,"AEMDF6YAXYO7WQUIAFGEULA7NWWQ,AE44R623GFX6JWJVREI7NZGB5BFQ,AEZHMBIKCX4X5OCDNP4T24I6ZLHA,AG6FMEC2OLWDZW3UTB3ISADQMNTQ,AFHEOUKPVR6PP3KYPZAYRZSSTGCQ,AF6NBOGYTO7OIV3HKZHKE7W5BDJA,AGQT4P6WELGHERB6AFDUWH22AZJQ,AEHADZCQJ6HAZHKR6U57FX7GAUFA","ruhi a.,Kashish Vardhan,shankar majumdar,Amazon Customer,Suman,T BHOGESHWARA RUPANAGUDI,sekh,Irfan Shaikh",3.8,4383
B0B4KPCBSH,"AFCEPFOBTC7XT2G2WLISEFCKSTMQ,AG7K6562RYGYYIWLBP6GELB6DZ5A,AEKVZD5V3FF7WUS2PTBK3K3SEFPQ,AH2BZV6MIJYW2HIP3CVTQ44NOXDQ,AHXWEITWPBXRDFSHW2XGLDXP4FFQ,AEZ6S3BMNXVG7NBZC6KJRY4K2IHQ,AGQG4SLFJRW4LAU2XMKXEXUWNT2Q,AFOQYWSGIAUJENDCDS563HOHPMRQ","Rohit,Panchami Menon,swati singh,Siddhi shukla,Amit Tibrewal,somya vishnoi,Seema R.,ashvin",3.3,478
B09CGLY5CX,"AGOQZTWW4TWCEF63HEFYT4AEIFPA,AHFE7BRH7S5NK64EFSE44PPPE5VQ,AE6CCAMGPBVPHGMC3F5OFEGLSNXA,AH7MEOSIJPT7Z2WMJI4ROMY3I2QA,AGFRVZRJQWOFEH6MWQJS65SIXIIQ,AGMG3K7YUIDFHK5L2KD6Q2XWTIQA,AFN5VZK3VEW3GLLAIDD7I3GKBMVQ,AGFJYU5UVYUCUTX3HOBADIW4CMRA","NARENDRA A.,Utsha Datta,Uma,smsn,Abhishek,partha sarthi,Utsav,Kuldeep",4,237
B09JN37WBX,"AF4OLYBDMHJV5DUGONVIH7GU2V7Q,AEZNF3N52DQTHYBJ6ZKUG7UWXDIA,AHJ57SAHKACWMDHRDRNH5UXKQXRA,AH4FR3DUUHVLCFVUWCBTGF7BXQKQ,AFDFQBUFDOO44TCLCYJUSZFXRGBA,AH2JJHAQBJCR3JS2MWWMMOJ4JNPQ,AGMA33G2B4VFZS7GEQGKDFA7YM7Q,AESE5F7Z2OTRLIJKOPESC73ZQ72Q","Kewal k.,SANCHIT BHATIA,Akshit kumar,Hugu gupta,Amazon Customer,Ayush Kumar,Shubh kumar,Saundarya",4.6,124
B01I1LDZGA,"AE7WYVO3LE7NWMHVORZVUYS55TJQ,AFMN7VI5JFZCWKPLS2N5LZNYAWOA,AGC774HH2OPQGNJEUGLITUQQVABQ,AFGHLIYZUGSZ226IRP5CMW6RM72A,AE6O5SNFA7JNCFCI36XMSLHPT6IA,AFXD4X5ZHUPRNQTYZIVCELJUSBYQ,AFU2A2JSELGD55YLLEA2FEDCPZPA,AEY6PEMQ7DII44WSUSC67JEWDE3A","Jyoti Dwivedi,Malav,Amazon Customer,Seema,Sun.,Prabhat singh,Amazon Customer,Tabassum",3.9,14667
B0BN2576GQ,"AFR3CAZ3QN2PEXO45OEKQQ2YJPTA,AEAUTGCUVV2HSOOAJL6YMN7HG4OQ","Anjali,Zafirah k.",3.7,6
B06XPYRWV5,"AGMCZ2KDUK34T3TUMG3JCFV7FOTA,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AF5GDNAQLJ3SAR4Z2GHHWCJ6PZEA,AHASL2VPJAIFFLPXEDF3X464QCAA,AE4BIPLKOA6B7N27WD53TX2UU6VQ,AHWQGQ4LHOPQXZWAVIMXQ6UQFYHQ,AFB4DO5PCKBMV3TJ37XFDTWLOVRQ,AGDZJR57Z4DRGPARXFMEQJWRLSGQ","Partha Sen,Pooja jain,Ayush P.,Shantilal Sharma,Gautam S.,manan parekh,LM,susmrita",4.2,4244
